,ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA,points_ht,points_at,ttl_hm_pts_hm_tm_bfr_mch,ttl_hm_pts_aw_tm_bfr_mch,ttl_aw_pts_hm_tm_bfr_mch,ttl_aw_pts_aw_tm_bfr_mch,ht_hm_vs_Sampdoria,ht_hm_vs_Verona,ht_hm_vs_Cagliari,ht_hm_vs_Inter,ht_hm_vs_Lazio,ht_hm_vs_Livorno,ht_hm_vs_Napoli,ht_hm_vs_Parma,ht_hm_vs_Torino,ht_hm_vs_Fiorentina,ht_hm_vs_Chievo,ht_hm_vs_Juventus,ht_hm_vs_Atalanta,ht_hm_vs_Bologna,ht_hm_vs_Catania,ht_hm_vs_Genoa,ht_hm_vs_Milan,ht_hm_vs_Roma,ht_hm_vs_Sassuolo,ht_hm_vs_Udinese,ht_hm_vs_Palermo,ht_hm_vs_Lecce,ht_hm_vs_Reggina,ht_hm_vs_Siena,ht_hm_vs_Bari,ht_hm_vs_Cesena,ht_hm_vs_Brescia,ht_aw_vs_Sampdoria,ht_aw_vs_Verona,ht_aw_vs_Cagliari,ht_aw_vs_Inter,ht_aw_vs_Lazio,ht_aw_vs_Livorno,ht_aw_vs_Napoli,ht_aw_vs_Parma,ht_aw_vs_Torino,ht_aw_vs_Fiorentina,ht_aw_vs_Chievo,ht_aw_vs_Juventus,ht_aw_vs_Atalanta,ht_aw_vs_Bologna,ht_aw_vs_Catania,ht_aw_vs_Genoa,ht_aw_vs_Milan,ht_aw_vs_Roma,ht_aw_vs_Sassuolo,ht_aw_vs_Udinese,ht_aw_vs_Palermo,ht_aw_vs_Lecce,ht_aw_vs_Reggina,ht_aw_vs_Siena,ht_aw_vs_Bari,ht_aw_vs_Cesena,ht_aw_vs_Brescia,at_hm_vs_Sampdoria,at_hm_vs_Verona,at_hm_vs_Cagliari,at_hm_vs_Inter,at_hm_vs_Lazio,at_hm_vs_Livorno,at_hm_vs_Napoli,at_hm_vs_Parma,at_hm_vs_Torino,at_hm_vs_Fiorentina,at_hm_vs_Chievo,at_hm_vs_Juventus,at_hm_vs_Atalanta,at_hm_vs_Bologna,at_hm_vs_Catania,at_hm_vs_Genoa,at_hm_vs_Milan,at_hm_vs_Roma,at_hm_vs_Sassuolo,at_hm_vs_Udinese,at_hm_vs_Palermo,at_hm_vs_Lecce,at_hm_vs_Reggina,at_hm_vs_Siena,at_hm_vs_Bari,at_hm_vs_Cesena,at_hm_vs_Brescia,at_aw_vs_Sampdoria,at_aw_vs_Verona,at_aw_vs_Cagliari,at_aw_vs_Inter,at_aw_vs_Lazio,at_aw_vs_Livorno,at_aw_vs_Napoli,at_aw_vs_Parma,at_aw_vs_Torino,at_aw_vs_Fiorentina,at_aw_vs_Chievo,at_aw_vs_Juventus,at_aw_vs_Atalanta,at_aw_vs_Bologna,at_aw_vs_Catania,at_aw_vs_Genoa,at_aw_vs_Milan,at_aw_vs_Roma,at_aw_vs_Sassuolo,at_aw_vs_Udinese,at_aw_vs_Palermo,at_aw_vs_Lecce,at_aw_vs_Reggina,at_aw_vs_Siena,at_aw_vs_Bari,at_aw_vs_Cesena,at_aw_vs_Brescia
166,777,2013-12-22,Sampdoria,Parma,D,2.5,3.2,2.88,2.55,3.1,2.85,2.35,3.2,2.95,2.4,3.25,2.9,2.6,3.1,2.8,2.55,3.2,3.1,1,1,106.0,75.0,60.0,42.0,0.0,0.0,2.0,4.0,10.0,3.0,4.0,1.0,4.0,6.0,5.0,5.0,9.0,9.0,8.0,3.0,7.0,5.0,0.0,5.0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,3.0,1.0,8.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,6.0,3.0,4.0,3.0,3.0,0.0,6.0,0.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,5.0,3.0,6.0,5.0,6.0,1.0,6.0,1.0,3.0,4.0,6.0,0.0,0.0,3.0,3.0,1.0,3.0,4.0,0.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0
167,778,2013-12-22,Sassuolo,Fiorentina,A,4.33,3.4,1.85,4.4,3.5,1.8,4.5,3.5,1.75,4.5,3.6,1.75,4.33,3.2,1.91,4.2,3.6,1.95,0,3,7.0,124.0,7.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,10.0,2.0,4.0,3.0,4.0,4.0,3.0,0.0,6.0,5.0,6.0,7.0,12.0,9.0,0.0,4.0,0.0,9.0,3.0,1.0,3.0,4.0,6.0,3.0,3.0,3.0,0.0,4.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0,9.0,2.0,6.0,5.0,4.0,5.0,3.0,0.0,0.0,3.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0
168,779,2013-12-22,Torino,Chievo,H,1.83,3.3,4.75,1.75,3.5,4.75,1.8,3.5,4.2,1.8,3.4,4.5,1.83,3.1,5.0,1.87,3.4,5.0,3,0,38.0,73.0,18.0,70.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,6.0,6.0,2.0,1.0,3.0,0.0,4.0,2.0,5.0,5.0,4.0,1.0,1.0,0.0,4.0,7.0,4.0,3.0,0.0,1.0,3.0,0.0,2.0,3.0,3.0,0.0,5.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,6.0,5.0,4.0,4.0,0.0,1.0,3.0,4.0,3.0,0.0,3.0,4.0,3.0,0.0,3.0
169,780,2013-12-22,Verona,Lazio,H,2.7,3.2,2.63,2.75,3.2,2.55,2.6,3.2,2.6,2.75,3.3,2.5,2.7,3.1,2.7,3.0,3.25,2.6,3,0,21.0,107.0,5.0,75.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,3.0,0.0,6.0,4.0,3.0,1.0,8.0,5.0,1.0,3.0,7.0,7.0,7.0,1.0,3.0,0.0,9.0,7.0,1.0,3.0,6.0,3.0,3.0,3.0,1.0,0.0,6.0,0.0,0.0,3.0,4.0,5.0,3.0,4.0,9.0,1.0,0.0,3.0,4.0,7.0,3.0,0.0,1.0,2.0,3.0,6.0,3.0,1.0,3.0,0.0,3.0
170,781,2014-01-05,Chievo,Cagliari,D,2.38,3.0,3.25,2.3,3.1,3.25,2.3,3.1,3.1,2.3,3.1,3.25,2.4,3.1,3.1,2.45,3.1,3.4,1,1,73.0,108.0,70.0,54.0,2.0,0.0,5.0,4.0,0.0,6.0,6.0,2.0,1.0,3.0,0.0,4.0,2.0,5.0,5.0,4.0,1.0,1.0,0.0,4.0,7.0,4.0,3.0,0.0,1.0,3.0,0.0,2.0,3.0,3.0,0.0,5.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,6.0,5.0,4.0,4.0,0.0,1.0,3.0,4.0,3.0,0.0,3.0,4.0,3.0,0.0,3.0,8.0,0.0,0.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,6.0,3.0,6.0,7.0,10.0,6.0,1.0,5.0,1.0,4.0,7.0,6.0,1.0,3.0,6.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,2.0,2.0,7.0,3.0,1.0,2.0,3.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0
171,782,2014-01-05,Fiorentina,Livorno,H,1.33,4.75,10.0,1.31,5.0,9.75,1.3,5.0,9.0,1.33,5.0,9.0,1.33,4.8,10.0,1.33,5.5,10.0,3,0,124.0,29.0,75.0,13.0,10.0,3.0,10.0,2.0,4.0,3.0,4.0,4.0,3.0,0.0,6.0,5.0,6.0,7.0,12.0,9.0,0.0,4.0,0.0,9.0,3.0,1.0,3.0,4.0,6.0,3.0,3.0,3.0,0.0,4.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0,9.0,2.0,6.0,5.0,4.0,5.0,3.0,0.0,3.0,3.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172,783,2014-01-05,Juventus,Roma,H,1.67,3.75,5.0,1.65,3.9,5.0,1.7,3.6,4.7,1.66,3.75,5.0,1.7,3.4,5.5,1.7,3.75,5.5,3,0,124.0,150.0,109.0,97.0,5.0,3.0,6.0,7.0,10.0,3.0,7.0,0.0,3.0,5.0,5.0,0.0,4.0,4.0,5.0,12.0,6.0,4.0,3.0,9.0,0.0,4.0,3.0,4.0,6.0,3.0,3.0,5.0,0.0,6.0,2.0,7.0,4.0,0.0,6.0,6.0,5.0,7.0,0.0,9.0,10.0,7.0,4.0,4.0,9.0,0.0,3.0,3.0,3.0,1.0,6.0,0.0,1.0,1.0,6.0,3.0,10.0,6.0,12.0,0.0,7.0,4.0,3.0,12.0,10.0,0.0,6.0,10.0,12.0,9.0,3.0,0.0,1.0,7.0,6.0,6.0,3.0,6.0,6.0,1.0,1.0,5.0,0.0,2.0,5.0,6.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,4.0,7.0,1.0,0.0,7.0,0.0,0.0,6.0,1.0,6.0,1.0,3.0,6.0,3.0,0.0
173,784,2014-01-06,Catania,Bologna,H,2.1,3.2,3.6,2.15,3.2,3.5,2.2,3.15,3.25,2.15,3.2,3.5,2.15,3.1,3.6,2.15,3.25,3.9,3,0,112.0,85.0,32.0,54.0,6.0,1.0,9.0,3.0,4.0,0.0,5.0,7.0,3.0,4.0,7.0,1.0,4.0,4.0,0.0,10.0,0.0,7.0,1.0,7.0,9.0,4.0,3.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,6.0,0.0,1.0,2.0,6.0,6.0,3.0,4.0,3.0,2.0,5.0,1.0,1.0,0.0,7.0,7.0,2.0,1.0,0.0,6.0,7.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0
174,785,2014-01-06,Genoa,Sassuolo,H,2.1,3.3,3.5,2.0,3.3,3.8,2.0,3.3,3.6,2.05,3.3,3.75,2.15,3.1,3.6,2.15,3.3,3.7,3,0,124.0,7.0,66.0,7.0,9.0,3.0,6.0,0.0,1.0,2.0,6.0,7.0,4.0,5.0,7.0,4.0,5.0,4.0,7.0,0.0,7.0,9.0,0.0,6.0,7.0,6.0,3.0,6.0,4.0,3.0,3.0,9.0,0.0,6.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,786,2014-01-06,Lazio,Inter,H,2.4,3.3,2.88,2.55,3.3,2.7,2.6,3.2,2.6,2.6,3.3,2.62,2.5,3.0,3.0,2.5,3.3,3.0,3,0,107.0,162.0,75.0,111.0,7.0,0.0,6.0,3.0,0.0,6.0,4.0,3.0,1.0,8.0,5.0,1.0,3.0,7.0,7.0,7.0,1.0,3.0,0.0,9.0,7.0,1.0,3.0,6.0,3.0,3.0,3.0,1.0,0.0,6.0,0.0,0.0,3.0,4.0,5.0,3.0,4.0,9.0,1.0,0.0,3.0,4.0,7.0,3.0,0.0,1.0,2.0,3.0,6.0,3.0,1.0,3.0,0.0,3.0,6.0,3.0,7.0,0.0,9.0,6.0,9.0,7.0,1.0,12.0,9.0,8.0,6.0,9.0,9.0,8.0,9.0,5.0,0.0,9.0,7.0,6.0,3.0,6.0,4.0,3.0,1.0,4.0,0.0,7.0,0.0,6.0,3.0,2.0,1.0,4.0,5.0,4.0,1.0,2.0,8.0,9.0,9.0,3.0,3.0,3.0,9.0,7.0,4.0,3.0,6.0,4.0,3.0,1.0
176,787,2014-01-06,Milan,Atalanta,H,1.44,4.2,7.5,1.45,4.25,7.0,1.45,4.0,7.0,1.5,4.0,7.0,1.44,4.0,8.0,1.45,4.4,8.5,3,0,141.0,73.0,104.0,27.0,12.0,0.0,12.0,6.0,6.0,1.0,7.0,6.0,3.0,9.0,9.0,4.0,6.0,6.0,5.0,8.0,0.0,4.0,0.0,10.0,6.0,6.0,1.0,6.0,2.0,3.0,3.0,1.0,0.0,7.0,3.0,7.0,2.0,5.0,3.0,2.0,9.0,10.0,6.0,4.0,8.0,12.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,6.0,6.0,0.0,3.0,3.0,0.0,6.0,5.0,9.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,0.0,7.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
177,788,2014-01-06,Napoli,Sampdoria,H,1.36,4.75,8.0,1.35,5.0,8.25,1.4,4.4,7.3,1.4,4.5,8.0,1.4,4.2,9.0,1.4,5.0,9.5,3,0,130.0,107.0,81.0,60.0,9.0,0.0,5.0,8.0,4.0,6.0,0.0,3.0,3.0,4.0,6.0,9.0,7.0,10.0,12.0,4.0,2.0,4.0,1.0,3.0,7.0,6.0,3.0,6.0,4.0,3.0,1.0,4.0,0.0,5.0,0.0,7.0,3.0,0.0,4.0,0.0,7.0,6.0,4.0,3.0,6.0,2.0,6.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,3.0,3.0,0.0,0.0,2.0,4.0,10.0,3.0,4.0,2.0,4.0,6.0,5.0,5.0,9.0,9.0,8.0,3.0,7.0,5.0,0.0,5.0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,3.0,1.0,8.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,6.0,3.0,4.0,3.0,3.0,0.0
178,789,2014-01-06,Parma,Torino,H,2.05,3.3,3.6,2.05,3.25,3.7,2.1,3.2,3.4,2.05,3.3,3.6,2.1,3.1,3.8,2.1,3.3,3.9,3,0,75.0,41.0,43.0,18.0,6.0,0.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,5.0,3.0,6.0,5.0,6.0,1.0,6.0,1.0,3.0,4.0,6.0,0.0,0.0,3.0,3.0,1.0,3.0,5.0,0.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,6.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
179,790,2014-01-06,Udinese,Verona,A,1.8,3.4,4.75,1.83,3.5,4.25,1.8,3.5,4.2,1.86,3.4,4.0,1.83,3.3,4.5,1.85,3.5,4.8,0,3,123.0,24.0,65.0,5.0,4.0,0.0,10.0,3.0,5.0,3.0,7.0,4.0,3.0,9.0,4.0,6.0,3.0,6.0,7.0,7.0,7.0,6.0,0.0,0.0,9.0,6.0,0.0,6.0,4.0,3.0,1.0,2.0,0.0,4.0,0.0,3.0,6.0,6.0,1.0,0.0,0.0,7.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,791,2014-01-11,Bologna,Lazio,D,3.1,3.1,2.38,3.0,3.2,2.4,2.85,3.2,2.4,3.0,3.25,2.37,3.0,3.0,2.5,3.25,3.12,2.45,1,1,85.0,110.0,54.0,75.0,6.0,0.0,1.0,2.0,6.0,6.0,3.0,4.0,3.0,2.0,5.0,1.0,1.0,0.0,7.0,7.0,2.0,1.0,0.0,6.0,7.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,7.0,0.0,6.0,6.0,0.0,6.0,4.0,3.0,1.0,8.0,5.0,1.0,3.0,7.0,7.0,7.0,1.0,3.0,0.0,9.0,7.0,1.0,3.0,6.0,3.0,3.0,3.0,1.0,0.0,6.0,0.0,0.0,3.0,4.0,5.0,3.0,4.0,9.0,1.0,0.0,3.0,4.0,7.0,3.0,0.0,1.0,2.0,3.0,6.0,3.0,1.0,3.0,0.0,3.0
181,792,2014-01-11,Livorno,Parma,A,3.0,3.2,2.38,3.0,3.25,2.35,2.8,3.2,2.45,2.9,3.25,2.4,3.0,3.0,2.5,3.2,3.25,2.45,0,3,29.0,78.0,13.0,43.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,2.0,3.0,1.0,0.0,3.0,2.0,5.0,3.0,6.0,5.0,6.0,1.0,6.0,1.0,3.0,4.0,6.0,0.0,0.0,3.0,3.0,1.0,3.0,5.0,0.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0
182,793,2014-01-12,Atalanta,Catania,H,1.85,3.4,4.33,1.87,3.4,4.25,1.8,3.5,4.2,1.85,3.4,4.33,1.95,3.1,4.33,1.95,3.4,4.4,3,0,73.0,115.0,27.0,32.0,3.0,0.0,6.0,5.0,9.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,0.0,7.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,9.0,3.0,4.0,0.0,5.0,7.0,3.0,4.0,7.0,1.0,4.0,7.0,0.0,10.0,0.0,7.0,1.0,7.0,9.0,4.0,3.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0
183,794,2014-01-12,Cagliari,Juventus,A,7.0,4.33,1.44,7.5,4.33,1.42,7.3,4.4,1.4,7.5,4.2,1.44,8.0,4.0,1.44,8.5,4.3,1.45,0,3,108.0,127.0,55.0,109.0,8.0,0.0,0.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,6.0,3.0,6.0,7.0,10.0,6.0,1.0,5.0,1.0,4.0,7.0,6.0,1.0,3.0,6.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,2.0,2.0,7.0,3.0,1.0,3.0,3.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,5.0,3.0,6.0,7.0,10.0,3.0,7.0,0.0,3.0,5.0,5.0,0.0,4.0,4.0,5.0,12.0,6.0,7.0,3.0,9.0,0.0,4.0,3.0,4.0,6.0,3.0,3.0,5.0,0.0,6.0,2.0,7.0,4.0,0.0,6.0,6.0,5.0,7.0,0.0,9.0,10.0,7.0,4.0,4.0,9.0,0.0,3.0,3.0,3.0,1.0,6.0,0.0,1.0,1.0
184,795,2014-01-12,Roma,Genoa,H,1.36,4.5,9.0,1.35,4.75,8.5,1.4,4.4,7.3,1.36,4.5,9.5,1.36,4.33,10.0,1.36,4.6,10.0,3,0,150.0,127.0,97.0,66.0,6.0,3.0,10.0,6.0,12.0,0.0,7.0,4.0,3.0,12.0,10.0,0.0,6.0,10.0,12.0,9.0,3.0,0.0,1.0,7.0,6.0,6.0,3.0,6.0,6.0,1.0,1.0,5.0,0.0,2.0,5.0,6.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,4.0,7.0,1.0,0.0,7.0,0.0,0.0,6.0,1.0,6.0,1.0,3.0,6.0,3.0,0.0,9.0,3.0,6.0,0.0,1.0,2.0,6.0,7.0,4.0,5.0,7.0,4.0,5.0,4.0,7.0,0.0,7.0,9.0,3.0,6.0,7.0,6.0,3.0,6.0,4.0,3.0,3.0,9.0,0.0,6.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0
185,796,2014-01-12,Sassuolo,Milan,H,5.0,3.6,1.7,5.0,3.6,1.7,4.7,3.6,1.7,4.8,3.6,1.75,5.5,3.2,1.75,5.25,3.6,1.75,3,0,7.0,144.0,7.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,6.0,6.0,1.0,7.0,6.0,3.0,9.0,9.0,4.0,9.0,6.0,5.0,8.0,0.0,4.0,0.0,10.0,6.0,6.0,1.0,6.0,2.0,3.0,3.0,1.0,0.0,7.0,3.0,7.0,2.0,5.0,3.0,2.0,9.0,10.0,6.0,4.0,8.0,12.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,6.0,6.0,0.0,3.0
186,797,2014-01-12,Torino,Fiorentina,D,2.8,3.3,2.5,2.85,3.2,2.5,3.0,3.2,2.3,2.8,3.25,2.5,2.9,3.0,2.62,3.0,3.3,2.55,1,1,41.0,127.0,18.0,75.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,6.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,10.0,2.0,4.0,6.0,4.0,4.0,3.0,0.0,6.0,5.0,6.0,7.0,12.0,9.0,0.0,4.0,0.0,9.0,3.0,1.0,3.0,4.0,6.0,3.0,3.0,3.0,0.0,4.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0,9.0,2.0,6.0,5.0,4.0,5.0,3.0,0.0,3.0,3.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0
187,798,2014-01-12,Verona,Napoli,A,3.8,3.5,1.95,3.9,3.4,1.95,3.3,3.3,2.1,3.75,3.5,1.95,3.8,3.2,2.05,3.75,3.5,2.05,0,3,24.0,133.0,8.0,81.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,8.0,4.0,6.0,0.0,3.0,3.0,4.0,6.0,9.0,7.0,10.0,12.0,4.0,2.0,4.0,1.0,3.0,7.0,6.0,3.0,6.0,4.0,3.0,1.0,4.0,0.0,5.0,0.0,7.0,3.0,0.0,4.0,0.0,7.0,6.0,4.0,3.0,6.0,2.0,6.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,3.0,3.0
